country_code_cow,year,rile,party_strength,partyname,right_of_center
350,2000,-17.23,0.5266666666666666,Panhellenic Socialist Movement,0.0
350,2001,-17.23,0.5266666666666666,Panhellenic Socialist Movement,0.0
350,2002,-17.23,0.5266666666666666,Panhellenic Socialist Movement,0.0
350,2003,-17.23,0.5266666666666666,Panhellenic Socialist Movement,0.0
350,2004,-17.603,0.55,New Democracy,0.0
350,2005,-17.603,0.55,New Democracy,0.0
350,2006,-17.603,0.55,New Democracy,0.0
350,2007,-12.66,0.5066666666666667,New Democracy,0.0
350,2008,-12.66,0.5066666666666667,New Democracy,0.0
350,2009,-20.727,0.5333333333333333,Panhellenic Socialist Movement,0.0
350,2010,-20.727,0.5333333333333333,Panhellenic Socialist Movement,0.0
350,2011,-20.727,0.5333333333333333,Panhellenic Socialist Movement,0.0
350,2012,22.727,0.43,New Democracy,1.0
350,2013,22.727,0.43,New Democracy,1.0
350,2014,22.727,0.43,New Democracy,1.0
352,1970,,,,
352,1971,,,,
352,1972,,,,
352,1973,,,,
352,1974,,,,
352,1975,,,,
352,1976,,,,
352,1977,,,,
352,1978,,,,
352,1979,,,,
352,1980,,,,
352,1981,,,,
352,1982,,,,
352,1983,,,,
352,1984,,,,
352,1985,,,,
352,1986,,,,
352,1987,,,,
352,1988,,,,
352,1989,,,,
352,1990,,,,
352,1991,,,,
352,1992,,,,
352,1993,,,,
352,1994,,,,
352,1995,,,,
352,1996,-4.334,0.35714285714285715,Democratic Coalition,
352,1997,-4.334,0.35714285714285715,Democratic Coalition,
352,1998,-4.334,0.35714285714285715,Democratic Coalition,
352,1999,-4.334,0.35714285714285715,Democratic Coalition,
352,2000,-4.334,0.35714285714285715,Democratic Coalition,
352,2001,-14.959,0.35714285714285715,Progressive Party of the Working People,0.0
352,2002,-14.959,0.35714285714285715,Progressive Party of the Working People,0.0
352,2003,-14.959,0.35714285714285715,Progressive Party of the Working People,0.0
352,2004,-14.959,0.35714285714285715,Progressive Party of the Working People,0.0
352,2005,-14.959,0.35714285714285715,Progressive Party of the Working People,0.0
352,2006,-9.684,0.32142857142857145,Progressive Party of the Working People,
352,2007,-9.684,0.32142857142857145,Progressive Party of the Working People,
352,2008,-9.684,0.32142857142857145,Progressive Party of the Working People,
352,2009,-9.684,0.32142857142857145,Progressive Party of the Working People,
352,2010,-9.684,0.32142857142857145,Progressive Party of the Working People,
352,2011,20.482,0.35714285714285715,Democratic Coalition,1.0
352,2012,20.482,0.35714285714285715,Democratic Coalition,1.0
352,2013,20.482,0.35714285714285715,Democratic Coalition,1.0
352,2014,20.482,0.35714285714285715,Democratic Coalition,1.0
355,1970,,,,
355,1971,,,,
355,1972,,,,
355,1973,,,,
355,1974,,,,
355,1975,,,,
355,1976,,,,
355,1977,,,,
355,1978,,,,
355,1979,,,,
355,1980,,,,
355,1981,,,,
355,1982,,,,
355,1983,,,,
355,1984,,,,
355,1985,,,,
355,1986,,,,
355,1987,,,,
355,1988,,,,
355,1989,,,,
355,1990,18.299,0.5275,Bulgarian Socialist Party,1.0
355,1991,14.634,0.4583333333333333,Union of Democratic Forces,1.0
355,1992,14.634,0.4583333333333333,Union of Democratic Forces,1.0
355,1993,14.634,0.4583333333333333,Union of Democratic Forces,1.0
355,1994,-2.632,0.5208333333333334,"Coalition of Bulgarian Socialist Party, Bulgarian Agrarian People’s Union - Alexandar Stambolijski and Political Club 'Ekoglasnost'",
355,1995,-2.632,0.5208333333333334,"Coalition of Bulgarian Socialist Party, Bulgarian Agrarian People’s Union - Alexandar Stambolijski and Political Club 'Ekoglasnost'",
355,1996,-2.632,0.5208333333333334,"Coalition of Bulgarian Socialist Party, Bulgarian Agrarian People’s Union - Alexandar Stambolijski and Political Club 'Ekoglasnost'",
355,1997,21.795,0.5708333333333333,United Democratic Forces,1.0
355,1998,21.795,0.5708333333333333,United Democratic Forces,1.0
355,1999,21.795,0.5708333333333333,United Democratic Forces,1.0
355,2000,21.795,0.5708333333333333,United Democratic Forces,1.0
355,2001,-10.775,0.5,National Movement Simeon the Second,0.0
355,2002,-10.775,0.5,National Movement Simeon the Second,0.0
355,2003,-10.775,0.5,National Movement Simeon the Second,0.0
355,2004,-10.775,0.5,National Movement Simeon the Second,0.0
355,2005,-22.814,0.3416666666666667,Coalition for Bulgaria,0.0
355,2006,-22.814,0.3416666666666667,Coalition for Bulgaria,0.0
355,2007,-22.814,0.3416666666666667,Coalition for Bulgaria,0.0
355,2008,-22.814,0.3416666666666667,Coalition for Bulgaria,0.0
355,2009,0.43,0.48333333333333334,Citizens for European Development of Bulgaria,
355,2010,0.43,0.48333333333333334,Citizens for European Development of Bulgaria,
355,2011,0.43,0.48333333333333334,Citizens for European Development of Bulgaria,
355,2012,0.43,0.48333333333333334,Citizens for European Development of Bulgaria,
355,2013,-0.972,0.4041666666666667,Citizens for European Development of Bulgaria,
355,2014,-1.257,0.35,Citizens for European Development of Bulgaria,
359,1991,,,,
359,1992,,,,
359,1993,,,,
359,1994,-4.895,0.5384615384615384,Agrarian Democratic Party of Moldova,
359,1995,-4.895,0.5384615384615384,Agrarian Democratic Party of Moldova,
359,1996,-4.895,0.5384615384615384,Agrarian Democratic Party of Moldova,
359,1997,-4.895,0.5384615384615384,Agrarian Democratic Party of Moldova,
359,1998,-2.967,0.39603960396039606,Party of Communists of the Republic of Moldova,
359,1999,-2.967,0.39603960396039606,Party of Communists of the Republic of Moldova,
359,2000,-2.967,0.39603960396039606,Party of Communists of the Republic of Moldova,
359,2001,1.316,0.7029702970297029,Party of Communists of the Republic of Moldova,
359,2002,1.316,0.7029702970297029,Party of Communists of the Republic of Moldova,
359,2003,1.316,0.7029702970297029,Party of Communists of the Republic of Moldova,
359,2004,1.316,0.7029702970297029,Party of Communists of the Republic of Moldova,
359,2005,-3.39,0.5544554455445545,Party of Communists of the Republic of Moldova,
359,2006,-3.39,0.5544554455445545,Party of Communists of the Republic of Moldova,
359,2007,-3.39,0.5544554455445545,Party of Communists of the Republic of Moldova,
359,2008,-3.39,0.5544554455445545,Party of Communists of the Republic of Moldova,
359,2009,15.556,0.4752475247524752,Party of Communists of the Republic of Moldova,1.0
359,2010,20.652,0.4158415841584158,Party of Communists of the Republic of Moldova,1.0
359,2011,20.652,0.4158415841584158,Party of Communists of the Republic of Moldova,1.0
359,2012,20.652,0.4158415841584158,Party of Communists of the Republic of Moldova,1.0
359,2013,20.652,0.4158415841584158,Party of Communists of the Republic of Moldova,1.0
359,2014,-10.455,0.24752475247524752,Party of Socialists of the Republic of Moldova,0.0
360,1970,,,,
360,1971,,,,
360,1972,,,,
360,1973,,,,
360,1974,,,,
360,1975,,,,
360,1976,,,,
360,1977,,,,
360,1978,,,,
360,1979,,,,
360,1980,,,,
360,1981,,,,
360,1982,,,,
360,1983,,,,
360,1984,,,,
360,1985,,,,
360,1986,,,,
360,1987,,,,
360,1988,,,,
360,1989,,,,
360,1990,-15.0,0.6641414141414141,National Salvation Front,0.0
360,1991,-15.0,0.6641414141414141,National Salvation Front,0.0
360,1992,-8.489,0.34310850439882695,Democratic National Salvation Front,
360,1993,-8.489,0.34310850439882695,Democratic National Salvation Front,
360,1994,-8.489,0.34310850439882695,Democratic National Salvation Front,
360,1995,-8.489,0.34310850439882695,Democratic National Salvation Front,
360,1996,-14.545,0.3556851311953353,Democratic Convention of Romania,0.0
360,1997,-14.545,0.3556851311953353,Democratic Convention of Romania,0.0
360,1998,-14.545,0.3556851311953353,Democratic Convention of Romania,0.0
360,1999,-14.545,0.3556851311953353,Democratic Convention of Romania,0.0
360,2000,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0
360,2001,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0
360,2002,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0
360,2003,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0
360,2004,-28.846,0.39759036144578314,National Union PSR+PUR,0.0
360,2005,-28.846,0.39759036144578314,National Union PSR+PUR,0.0
360,2006,-28.846,0.39759036144578314,National Union PSR+PUR,0.0
360,2007,-28.846,0.39759036144578314,National Union PSR+PUR,0.0
360,2008,4.944,0.344311377245509,Democratic Liberal Party,
360,2009,4.944,0.344311377245509,Democratic Liberal Party,
360,2010,4.944,0.344311377245509,Democratic Liberal Party,
360,2011,4.944,0.344311377245509,Democratic Liberal Party,
360,2012,19.221,0.662621359223301,Social Liberal Union,1.0
360,2013,19.221,0.662621359223301,Social Liberal Union,1.0
360,2014,19.221,0.662621359223301,Social Liberal Union,1.0
365,1970,,,,
365,1971,,,,
365,1972,,,,
365,1973,,,,
365,1974,,,,
365,1975,,,,
365,1976,,,,
365,1977,,,,
365,1978,,,,
365,1979,,,,
365,1980,,,,
365,1981,,,,
365,1982,,,,
365,1983,,,,
365,1984,,,,
365,1985,,,,
365,1986,,,,
365,1987,,,,
365,1988,,,,
365,1989,,,,
365,1990,,,,
365,1991,,,,
365,1992,,,,
365,1993,14.679,0.15765765765765766,Russia’s Democratic Choice,1.0
365,1994,14.679,0.15765765765765766,Russia’s Democratic Choice,1.0
365,1995,15.948,0.3488888888888889,Communist Party ot the Russian Federation,1.0
365,1996,15.948,0.3488888888888889,Communist Party ot the Russian Federation,1.0
365,1997,15.948,0.3488888888888889,Communist Party ot the Russian Federation,1.0
365,1998,15.948,0.3488888888888889,Communist Party ot the Russian Federation,1.0
365,1999,48.624,0.25389755011135856,Communist Party ot the Russian Federation,1.0
365,2000,48.624,0.25389755011135856,Communist Party ot the Russian Federation,1.0
365,2001,48.624,0.25389755011135856,Communist Party ot the Russian Federation,1.0
365,2002,48.624,0.25389755011135856,Communist Party ot the Russian Federation,1.0
365,2003,-1.822,0.4911111111111111,United Russia,
365,2004,-1.822,0.4911111111111111,United Russia,
365,2005,-1.822,0.4911111111111111,United Russia,
365,2006,-1.822,0.4911111111111111,United Russia,
365,2007,-1.724,0.7,United Russia,
365,2008,-1.724,0.7,United Russia,
365,2009,-1.724,0.7,United Russia,
365,2010,-1.724,0.7,United Russia,
365,2011,2.793,0.5288888888888889,United Russia,
365,2012,2.793,0.5288888888888889,United Russia,
365,2013,2.793,0.5288888888888889,United Russia,
365,2014,2.793,0.5288888888888889,United Russia,
366,1991,,,,
366,1992,1.955,0.2871287128712871,National Coalition Pro Patria,
366,1993,1.955,0.2871287128712871,National Coalition Pro Patria,
366,1994,1.955,0.2871287128712871,National Coalition Pro Patria,
366,1995,5.742,0.40594059405940597,Coalition Party and Rural Union,
366,1996,5.742,0.40594059405940597,Coalition Party and Rural Union,
366,1997,5.742,0.40594059405940597,Coalition Party and Rural Union,
366,1998,5.742,0.40594059405940597,Coalition Party and Rural Union,
366,1999,16.194,0.27722772277227725,Estonian Center Party,1.0
366,2000,16.194,0.27722772277227725,Estonian Center Party,1.0
366,2001,16.194,0.27722772277227725,Estonian Center Party,1.0
366,2002,16.194,0.27722772277227725,Estonian Center Party,1.0
366,2003,0.833,0.27722772277227725,Estonian Center Party,
366,2004,0.833,0.27722772277227725,Estonian Center Party,
366,2005,0.833,0.27722772277227725,Estonian Center Party,
366,2006,0.833,0.27722772277227725,Estonian Center Party,
366,2007,7.143,0.3069306930693069,Estonian Reform Party,
366,2008,7.143,0.3069306930693069,Estonian Reform Party,
366,2009,7.143,0.3069306930693069,Estonian Reform Party,
366,2010,7.143,0.3069306930693069,Estonian Reform Party,
366,2011,3.061,0.32673267326732675,Estonian Reform Party,
366,2012,3.061,0.32673267326732675,Estonian Reform Party,
366,2013,3.061,0.32673267326732675,Estonian Reform Party,
366,2014,3.061,0.32673267326732675,Estonian Reform Party,
367,1991,,,,
367,1992,,,,
367,1993,15.695,0.36,Latvian Way Union,1.0
367,1994,15.695,0.36,Latvian Way Union,1.0
367,1995,-26.316,0.18,Democratic Party ‘Saimnieks’,0.0
367,1996,-26.316,0.18,Democratic Party ‘Saimnieks’,0.0
367,1997,-26.316,0.18,Democratic Party ‘Saimnieks’,0.0
367,1998,4.918,0.24,People’s Party,
367,1999,4.918,0.24,People’s Party,
367,2000,4.918,0.24,People’s Party,
367,2001,4.918,0.24,People’s Party,
367,2002,-8.955,0.26,New Era,
367,2003,-8.955,0.26,New Era,
367,2004,-8.955,0.26,New Era,
367,2005,-8.955,0.26,New Era,
367,2006,19.444,0.23,People’s Party,1.0
367,2007,19.444,0.23,People’s Party,1.0
367,2008,19.444,0.23,People’s Party,1.0
367,2009,19.444,0.23,People’s Party,1.0
367,2010,5.714,0.33,Unity,
367,2011,17.073,0.31,Concord Centre,1.0
367,2012,17.073,0.31,Concord Centre,1.0
367,2013,17.073,0.31,Concord Centre,1.0
367,2014,12.766,0.24,Social Democartic Party Harmony,1.0
368,1991,,,,
368,1992,28.814,0.5177304964539007,Lithuanian Democratic Labour Party,1.0
368,1993,28.814,0.5177304964539007,Lithuanian Democratic Labour Party,1.0
368,1994,28.814,0.5177304964539007,Lithuanian Democratic Labour Party,1.0
368,1995,28.814,0.5177304964539007,Lithuanian Democratic Labour Party,1.0
368,1996,16.907,0.49645390070921985,Homeland Union,1.0
368,1997,16.907,0.49645390070921985,Homeland Union,1.0
368,1998,16.907,0.49645390070921985,Homeland Union,1.0
368,1999,16.907,0.49645390070921985,Homeland Union,1.0
368,2000,-9.211,0.3617021276595745,A. Brazauskas Social Democratic Coalition,
368,2001,-9.211,0.3617021276595745,A. Brazauskas Social Democratic Coalition,
368,2002,-9.211,0.3617021276595745,A. Brazauskas Social Democratic Coalition,
368,2003,-9.211,0.3617021276595745,A. Brazauskas Social Democratic Coalition,
368,2004,13.684,0.2765957446808511,Labour Party,1.0
368,2005,13.684,0.2765957446808511,Labour Party,1.0
368,2006,13.684,0.2765957446808511,Labour Party,1.0
368,2007,13.684,0.2765957446808511,Labour Party,1.0
368,2008,19.879,0.3191489361702128,Homeland Union - Lithuanian Christian Democrats,1.0
368,2009,19.879,0.3191489361702128,Homeland Union - Lithuanian Christian Democrats,1.0
368,2010,19.879,0.3191489361702128,Homeland Union - Lithuanian Christian Democrats,1.0
368,2011,19.879,0.3191489361702128,Homeland Union - Lithuanian Christian Democrats,1.0
368,2012,-10.412,0.2714285714285714,Lithuanian Social Democratic Party,0.0
368,2013,-10.412,0.2714285714285714,Lithuanian Social Democratic Party,0.0
368,2014,-10.412,0.2714285714285714,Lithuanian Social Democratic Party,0.0
369,1991,,,,
369,1992,,,,
369,1993,,,,
369,1994,-0.741,0.1997041420118343,Communist Party of Ukraine,
369,1995,-0.741,0.1997041420118343,Communist Party of Ukraine,
369,1996,-0.741,0.1997041420118343,Communist Party of Ukraine,
369,1997,-0.741,0.1997041420118343,Communist Party of Ukraine,
369,1998,6.742,0.27191011235955054,Communist Party of Ukraine,
369,1999,6.742,0.27191011235955054,Communist Party of Ukraine,
369,2000,6.742,0.27191011235955054,Communist Party of Ukraine,
369,2001,6.742,0.27191011235955054,Communist Party of Ukraine,
369,2002,-4.0,0.3111111111111111,Viktor Yushchenko Bloc ‘Our Ukraine',
369,2003,-4.0,0.3111111111111111,Viktor Yushchenko Bloc ‘Our Ukraine',
369,2004,-4.0,0.3111111111111111,Viktor Yushchenko Bloc ‘Our Ukraine',
369,2005,-4.0,0.3111111111111111,Viktor Yushchenko Bloc ‘Our Ukraine',
369,2006,12.745,0.41333333333333333,Party of Regions,1.0
369,2007,-8.989,0.3888888888888889,Party of Regions,
369,2008,-8.989,0.3888888888888889,Party of Regions,
369,2009,-8.989,0.3888888888888889,Party of Regions,
369,2010,-8.989,0.3888888888888889,Party of Regions,
369,2011,-8.989,0.3888888888888889,Party of Regions,
369,2012,-5.882,0.4157303370786517,Party of Regions,
369,2013,-5.882,0.4157303370786517,Party of Regions,
369,2014,29.545,0.3120567375886525,Petro Poroshenko Bloc ‘Solidarity',1.0
370,1991,,,,
370,1992,,,,
370,1993,,,,
370,1994,,,,
370,1995,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,1996,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,1997,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,1998,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,1999,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2000,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2001,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2002,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2003,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2004,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2005,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2006,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2007,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2008,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2009,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2010,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2011,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2012,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2013,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
370,2014,-19.672,0.16153846153846155,Party of Communists of Belarus,0.0
371,1991,,,,
371,1992,,,,
371,1993,,,,
371,1994,,,,
371,1995,2.564,0.6263157894736842,Republic,
371,1996,2.564,0.6263157894736842,Republic,
371,1997,2.564,0.6263157894736842,Republic,
371,1998,2.564,0.6263157894736842,Republic,
371,1999,-0.901,0.4732824427480916,Unity,
371,2000,-0.901,0.4732824427480916,Unity,
371,2001,-0.901,0.4732824427480916,Unity,
371,2002,-0.901,0.4732824427480916,Unity,
371,2003,41.935,0.25190839694656486,Republican Party of Armenia,1.0
371,2004,41.935,0.25190839694656486,Republican Party of Armenia,1.0
371,2005,41.935,0.25190839694656486,Republican Party of Armenia,1.0
371,2006,41.935,0.25190839694656486,Republican Party of Armenia,1.0
371,2007,2.885,0.48854961832061067,Republican Party of Armenia,
371,2008,2.885,0.48854961832061067,Republican Party of Armenia,
371,2009,2.885,0.48854961832061067,Republican Party of Armenia,
371,2010,2.885,0.48854961832061067,Republican Party of Armenia,
371,2011,2.885,0.48854961832061067,Republican Party of Armenia,
371,2012,-3.822,0.5343511450381679,Republican Party of Armenia,
371,2013,-3.822,0.5343511450381679,Republican Party of Armenia,
371,2014,-3.822,0.5343511450381679,Republican Party of Armenia,
372,1991,,,,
372,1992,8.861,0.14893617021276595,Election Bloc ‘Peace’,
372,1993,8.861,0.14893617021276595,Election Bloc ‘Peace’,
372,1994,8.861,0.14893617021276595,Election Bloc ‘Peace’,
372,1995,28.07,0.4553191489361702,Citizens’ Union of Georgia,1.0
372,1996,28.07,0.4553191489361702,Citizens’ Union of Georgia,1.0
372,1997,28.07,0.4553191489361702,Citizens’ Union of Georgia,1.0
372,1998,28.07,0.4553191489361702,Citizens’ Union of Georgia,1.0
372,1999,21.212,0.5148936170212766,Citizens’ Union of Georgia,1.0
372,2000,21.212,0.5148936170212766,Citizens’ Union of Georgia,1.0
372,2001,21.212,0.5148936170212766,Citizens’ Union of Georgia,1.0
372,2002,21.212,0.5148936170212766,Citizens’ Union of Georgia,1.0
372,2003,-15.942,0.16170212765957448,Election Bloc ‘For a New Georgia’,0.0
372,2004,-6.511,0.5787234042553191,United National Movement,
372,2005,-6.511,0.5787234042553191,United National Movement,
372,2006,-6.511,0.5787234042553191,United National Movement,
372,2007,-6.511,0.5787234042553191,United National Movement,
372,2008,28.235,0.7933333333333333,United National Movement,1.0
372,2009,28.235,0.7933333333333333,United National Movement,1.0
372,2010,28.235,0.7933333333333333,United National Movement,1.0
372,2011,28.235,0.7933333333333333,United National Movement,1.0
372,2012,-19.018,0.5666666666666667,Bidzina Ivanishvili - Georgian Dream,0.0
372,2013,-19.018,0.5666666666666667,Bidzina Ivanishvili - Georgian Dream,0.0
372,2014,-19.018,0.5666666666666667,Bidzina Ivanishvili - Georgian Dream,0.0
373,1991,,,,
373,1992,,,,
373,1993,,,,
373,1994,,,,
373,1995,6.897,0.43548387096774194,New Azerbaijan Party,
373,1996,6.897,0.43548387096774194,New Azerbaijan Party,
373,1997,6.897,0.43548387096774194,New Azerbaijan Party,
373,1998,6.897,0.43548387096774194,New Azerbaijan Party,
373,1999,6.897,0.43548387096774194,New Azerbaijan Party,
373,2000,14.286,0.6,New Azerbaijan Party,1.0
373,2001,14.286,0.6,New Azerbaijan Party,1.0
373,2002,14.286,0.6,New Azerbaijan Party,1.0
373,2003,14.286,0.6,New Azerbaijan Party,1.0
373,2004,14.286,0.6,New Azerbaijan Party,1.0
373,2005,14.286,0.6,New Azerbaijan Party,1.0
373,2006,14.286,0.6,New Azerbaijan Party,1.0
373,2007,14.286,0.6,New Azerbaijan Party,1.0
373,2008,14.286,0.6,New Azerbaijan Party,1.0
373,2009,14.286,0.6,New Azerbaijan Party,1.0
373,2010,14.286,0.6,New Azerbaijan Party,1.0
373,2011,14.286,0.6,New Azerbaijan Party,1.0
373,2012,14.286,0.6,New Azerbaijan Party,1.0
373,2013,14.286,0.6,New Azerbaijan Party,1.0
373,2014,14.286,0.6,New Azerbaijan Party,1.0
375,1970,-34.357,0.255,Finnish Social Democrats,0.0
375,1971,-34.357,0.255,Finnish Social Democrats,0.0
375,1972,-58.0,0.275,Finnish Social Democrats,0.0
375,1973,-58.0,0.275,Finnish Social Democrats,0.0
375,1974,-58.0,0.275,Finnish Social Democrats,0.0
375,1975,-33.333,0.27,Finnish Social Democrats,0.0
375,1976,-33.333,0.27,Finnish Social Democrats,0.0
375,1977,-33.333,0.27,Finnish Social Democrats,0.0
375,1978,-33.333,0.27,Finnish Social Democrats,0.0
375,1979,-40.123,0.26,Finnish Social Democrats,0.0
375,1980,-40.123,0.26,Finnish Social Democrats,0.0
375,1981,-40.123,0.26,Finnish Social Democrats,0.0
375,1982,-40.123,0.26,Finnish Social Democrats,0.0
375,1983,43.243,0.285,Finnish Social Democrats,1.0
375,1984,43.243,0.285,Finnish Social Democrats,1.0
375,1985,43.243,0.285,Finnish Social Democrats,1.0
375,1986,43.243,0.285,Finnish Social Democrats,1.0
375,1987,-45.455,0.28,Finnish Social Democrats,0.0
375,1988,-45.455,0.28,Finnish Social Democrats,0.0
375,1989,-45.455,0.28,Finnish Social Democrats,0.0
375,1990,-45.455,0.28,Finnish Social Democrats,0.0
375,1991,1.266,0.275,Finnish Centre,
375,1992,1.266,0.275,Finnish Centre,
375,1993,1.266,0.275,Finnish Centre,
375,1994,1.266,0.275,Finnish Centre,
375,1995,-13.725,0.315,Finnish Social Democrats,0.0
375,1996,-13.725,0.315,Finnish Social Democrats,0.0
375,1997,-13.725,0.315,Finnish Social Democrats,0.0
375,1998,-13.725,0.315,Finnish Social Democrats,0.0
375,1999,-1.37,0.255,Finnish Social Democrats,
375,2000,-1.37,0.255,Finnish Social Democrats,
375,2001,-1.37,0.255,Finnish Social Democrats,
375,2002,-1.37,0.255,Finnish Social Democrats,
375,2003,-7.636,0.275,Finnish Centre,
375,2004,-7.636,0.275,Finnish Centre,
375,2005,-7.636,0.275,Finnish Centre,
375,2006,-7.636,0.275,Finnish Centre,
375,2007,-15.09,0.255,Finnish Centre,0.0
375,2008,-15.09,0.255,Finnish Centre,0.0
375,2009,-15.09,0.255,Finnish Centre,0.0
375,2010,-15.09,0.255,Finnish Centre,0.0
375,2011,13.75,0.22,National Coalition,1.0
375,2012,13.75,0.22,National Coalition,1.0
375,2013,13.75,0.22,National Coalition,1.0
375,2014,13.75,0.22,National Coalition,1.0
380,1970,-41.2,0.4657142857142857,Social Democratic Labour Party,0.0
380,1971,-41.2,0.4657142857142857,Social Democratic Labour Party,0.0
380,1972,-41.2,0.4657142857142857,Social Democratic Labour Party,0.0
380,1973,-7.7,0.44571428571428573,Social Democratic Labour Party,
380,1974,-7.7,0.44571428571428573,Social Democratic Labour Party,
380,1975,-7.7,0.44571428571428573,Social Democratic Labour Party,
380,1976,-11.5,0.4355300859598854,Social Democratic Labour Party,0.0
380,1977,-11.5,0.4355300859598854,Social Democratic Labour Party,0.0
380,1978,-11.5,0.4355300859598854,Social Democratic Labour Party,0.0
380,1979,-15.3,0.44126074498567336,Social Democratic Labour Party,0.0
380,1980,-15.3,0.44126074498567336,Social Democratic Labour Party,0.0
380,1981,-15.3,0.44126074498567336,Social Democratic Labour Party,0.0
380,1982,-18.5,0.47564469914040114,Social Democratic Labour Party,0.0
380,1983,-18.5,0.47564469914040114,Social Democratic Labour Party,0.0
380,1984,-18.5,0.47564469914040114,Social Democratic Labour Party,0.0
380,1985,-21.1,0.45558739255014324,Social Democratic Labour Party,0.0
380,1986,-21.1,0.45558739255014324,Social Democratic Labour Party,0.0
380,1987,-21.1,0.45558739255014324,Social Democratic Labour Party,0.0
380,1988,-23.9,0.4469914040114613,Social Democratic Labour Party,0.0
380,1989,-23.9,0.4469914040114613,Social Democratic Labour Party,0.0
380,1990,-23.9,0.4469914040114613,Social Democratic Labour Party,0.0
380,1991,-6.154,0.3954154727793696,Social Democratic Labour Party,
380,1992,-6.154,0.3954154727793696,Social Democratic Labour Party,
380,1993,-6.154,0.3954154727793696,Social Democratic Labour Party,
380,1994,23.786,0.46131805157593125,Social Democratic Labour Party,1.0
380,1995,23.786,0.46131805157593125,Social Democratic Labour Party,1.0
380,1996,23.786,0.46131805157593125,Social Democratic Labour Party,1.0
380,1997,23.786,0.46131805157593125,Social Democratic Labour Party,1.0
380,1998,-3.516,0.3753581661891118,Social Democratic Labour Party,
380,1999,-3.516,0.3753581661891118,Social Democratic Labour Party,
380,2000,-3.516,0.3753581661891118,Social Democratic Labour Party,
380,2001,-3.516,0.3753581661891118,Social Democratic Labour Party,
380,2002,-18.315,0.41260744985673353,Social Democratic Labour Party,0.0
380,2003,-18.315,0.41260744985673353,Social Democratic Labour Party,0.0
380,2004,-18.315,0.41260744985673353,Social Democratic Labour Party,0.0
380,2005,-18.315,0.41260744985673353,Social Democratic Labour Party,0.0
380,2006,-24.173,0.37249283667621774,Social Democratic Labour Party,0.0
380,2007,-24.173,0.37249283667621774,Social Democratic Labour Party,0.0
380,2008,-24.173,0.37249283667621774,Social Democratic Labour Party,0.0
380,2009,-24.173,0.37249283667621774,Social Democratic Labour Party,0.0
380,2010,-32.27,0.3209169054441261,Social Democratic Labour Party,0.0
380,2011,-32.27,0.3209169054441261,Social Democratic Labour Party,0.0
380,2012,-32.27,0.3209169054441261,Social Democratic Labour Party,0.0
380,2013,-32.27,0.3209169054441261,Social Democratic Labour Party,0.0
380,2014,-52.495,0.3237822349570201,Social Democratic Labour Party,0.0
385,1970,,,,
385,1971,,,,
385,1972,,,,
385,1973,-36.6,0.4,Norwegian Labour Party,0.0
385,1974,-36.6,0.4,Norwegian Labour Party,0.0
385,1975,-36.6,0.4,Norwegian Labour Party,0.0
385,1976,-36.6,0.4,Norwegian Labour Party,0.0
385,1977,-31.6,0.49032258064516127,Norwegian Labour Party,0.0
385,1978,-31.6,0.49032258064516127,Norwegian Labour Party,0.0
385,1979,-31.6,0.49032258064516127,Norwegian Labour Party,0.0
385,1980,-31.6,0.49032258064516127,Norwegian Labour Party,0.0
385,1981,-22.7,0.41935483870967744,Norwegian Labour Party,0.0
385,1982,-22.7,0.41935483870967744,Norwegian Labour Party,0.0
385,1983,-22.7,0.41935483870967744,Norwegian Labour Party,0.0
385,1984,-22.7,0.41935483870967744,Norwegian Labour Party,0.0
385,1985,-25.5,0.45222929936305734,Norwegian Labour Party,0.0
385,1986,-25.5,0.45222929936305734,Norwegian Labour Party,0.0
385,1987,-25.5,0.45222929936305734,Norwegian Labour Party,0.0
385,1988,-25.5,0.45222929936305734,Norwegian Labour Party,0.0
385,1989,-36.0,0.38181818181818183,Norwegian Labour Party,0.0
